,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
3011,2018-04-15,56.885281476702424,406.85342013249715,332.2604409329285,479.6442378861328,257,-1,75.26044093292847
3012,2018-04-16,56.86218380036287,240.10863232375618,171.16044651409987,307.1781927522322,171,-1,0.1604465140998741
3031,2018-05-05,56.42332794991138,463.3113391110632,389.6740171927858,539.655382315601,600,1,60.344617684399054
3049,2018-05-23,56.00756977579944,293.8258012890044,224.9838512962492,363.843456146933,206,-1,18.983851296249213
3053,2018-05-27,55.91517907044123,441.8855661125668,373.86628774202353,515.561336957504,596,1,80.43866304249605
3066,2018-06-09,55.614909278027056,454.69614093463343,383.47257987873473,527.4197730014808,557,1,29.58022699851915
3087,2018-06-30,55.12985807489647,465.45505759682493,393.94425354659745,535.8642302471015,367,-1,26.94425354659745
3089,2018-07-02,55.083662722217355,335.1027682843651,263.6476094514769,403.7265846485663,261,-1,2.64760945147691
3142,2018-08-24,53.859485876221086,344.3575409485638,276.52770806709356,418.00794244429807,423,1,4.992057555701933
3151,2018-09-02,53.651606789165115,404.8647940774963,337.91602198693954,471.8438642330574,500,1,28.15613576694261
3268,2018-12-28,50.94917865743751,250.81244283975246,176.95647484843337,322.2219505328291,346,1,23.778049467170888
3271,2018-12-31,50.87988562841885,167.0930053240604,100.60601563836636,244.40041221963995,277,1,32.599587780360054
3272,2019-01-01,50.856787952079294,139.81762819471055,68.738946434591,208.54847693517056,212,1,3.451523064829445
3300,2019-01-29,50.21005301457185,176.61859110966998,107.12431154860074,243.9965839529124,104,-1,3.124311548600744
3308,2019-02-06,50.02527160385543,193.78151700664284,125.71627957585804,261.4211923588597,121,-1,4.716279575858039
3314,2019-02-12,49.8866855458181,180.63414291480325,109.81463955491283,256.2112387944147,88,-1,21.81463955491283
3315,2019-02-13,49.86358786947855,195.98764528405056,125.23236433757636,267.36701570843724,95,-1,30.232364337576357
3329,2019-02-27,49.54022040072482,202.32106046129428,131.87180804633257,272.61079576468006,110,-1,21.871808046332575
3349,2019-03-19,49.078266873933785,213.78028275756876,140.41241661247622,286.89103686433344,138,-1,2.412416612476221
3374,2019-04-13,48.50082496544497,385.9104248210591,311.81948450299166,461.1393755976367,486,1,24.860624402363328
3401,2019-05-10,47.87718770427706,281.0656047320497,211.249380194936,350.0595365660251,210,-1,1.249380194936009
3409,2019-05-18,47.692406293560644,378.7622606940864,309.13246526574864,450.9951900729272,502,1,51.00480992707281
3417,2019-05-26,47.507624882844226,373.9770742325373,295.44777758336386,443.12256864532543,457,1,13.87743135467457
3453,2019-07-01,46.67610853462035,222.20830944486292,146.01810342273177,290.5323444416503,295,1,4.467655558349691
3457,2019-07-05,46.583717829262135,303.5881213283191,234.25103441847534,375.7096632180312,379,1,3.29033678196879
3458,2019-07-06,46.56062015292258,405.1182582230238,332.63876310382,479.1695032319566,542,1,62.83049676804342
3493,2019-08-10,45.752201481038256,387.39455776942845,314.27218387624634,460.4600554884971,473,1,12.539944511502881
3514,2019-08-31,45.26715027790766,383.5972972733924,312.4570693534158,455.28489646769714,456,1,0.7151035323028623
3515,2019-09-01,45.24405260156811,344.4851983472708,269.08952306808027,416.55030450044853,454,1,37.44969549955147
3549,2019-10-05,44.458731606023335,335.76627240159524,260.5680256894899,402.68272059106414,407,1,4.31727940893586
3587,2019-11-12,43.58101990512035,167.63781048058894,95.671697433154,236.23620241379905,87,-1,8.671697433153994
3618,2019-12-13,42.86499193859423,197.39328795974905,127.73026135982711,268.1362016536158,100,-1,27.73026135982711
